time,target,hit
1609746300,1922.68,1609946700.0
1609748100,1932.2600000000004,1609748400.0
1609763700,1926.5499999999997,1609936800.0
1609765800,1940.6799999999996,1609767000.0
1609773600,1953.8799999999994,1609894800.0
1609774500,1941.5899999999995,1609775400.0
1609782600,1922.85,1609946700.0
1609785900,1948.2600000000002,1609845600.0
1609789200,1947.62,1609839900.0
1609792200,1948.1500000000005,1609839900.0
1609806000,1934.1099999999997,1609936800.0
1609817100,1936.4600000000003,1609936800.0
1609819200,1944.76,1609838700.0
1609821000,1932.7999999999995,1609936800.0
1609822200,1937.62,1609825200.0
1609823100,1942.8200000000006,1609831200.0
1609825200,1934.5700000000002,1609936800.0
1609826100,1944.4399999999998,1609837500.0
1609827600,1941.23,1609828500.0
1609834800,1948.28,1609845600.0
1609858200,1926.7699999999995,1609936800.0
1609865100,1957.1400000000006,1609926900.0
1609867500,1957.0800000000004,1609926900.0
1609869000,1947.8999999999999,1609881000.0
1609870200,1953.7699999999998,1609894800.0
1609872300,1956.71,1609926900.0
1609880400,1943.0699999999997,1609901700.0
1609883100,1953.9500000000005,1609894800.0
1609883700,1947.1500000000005,1609896000.0
1609889400,1955.2100000000005,1609894800.0
1609890900,1944.9199999999994,1609901700.0
1609892100,1955.1399999999996,1609894800.0
1609893600,1955.3199999999997,1609922700.0
1609894800,1964.38,1645697700.0
1609895700,1947.3000000000004,1609896000.0
1609896900,1935.11,1609936800.0
1609897800,1958.9099999999999,1609927800.0
1609899900,1942.51,1609901700.0
1609902600,1936.7599999999995,1609936800.0
1609916700,1952.5599999999997,1609922100.0
1609918800,1953.0600000000002,1609922100.0
1609935600,1933.2000000000003,1609936800.0
1609962600,1929.9600000000003,1645673400.0
1609981200,1914.1699999999998,1610014800.0
1609983900,1917.58,1609984800.0
1609984500,1921.7500000000007,1610000400.0
1609985100,1913.2999999999997,1610014800.0
1609986900,1910.06,1610015400.0
1609996800,1915.0099999999998,1610013000.0
1609998300,1915.5,1610013000.0
