time,target,hit
1734007080,2709.0700000000015,1734007440.0
1734016920,2689.9600000000005,1734052260.0
1734017820,2677.63,1734018180.0
1734019620,2676.7,1734080280.0
1734020640,2676.4100000000003,1734080220.0
1734021120,2681.4700000000003,1734021480.0
1734022440,2681.099999999999,1734038280.0
1734022620,2686.950000000001,1734051840.0
1734026040,2685.9300000000007,1734026520.0
1734026880,2683.3400000000006,1734027120.0
1734027180,2687.9,1734051960.0
1734027840,2681.4900000000002,1734035880.0
1734027960,2688.060000000001,1734051960.0
1734028560,2679.9500000000007,1734036960.0
1734028680,2685.79,1734029100.0
1734028860,2680.99,1734038280.0
1734029040,2687.4500000000007,1734054780.0
1734029340,2683.149999999999,1734032400.0
1734029760,2684.0499999999993,1734029880.0
1734030660,2688.240000000001,1734051960.0
1734031140,2689.159999999999,1734052020.0
1734032040,2681.9999999999995,1734033780.0
1734033060,2681.0000000000005,1734038280.0
1734038760,2682.0299999999993,1734038880.0
1734038880,2682.0600000000004,1734038880.0
1734040140,2683.5400000000004,1734051360.0
1734040680,2676.9400000000005,1734080280.0
1734044700,2680.5599999999995,1734044700.0
1734044880,2677.1199999999994,1734080280.0
1734047460,2676.4800000000014,1734080220.0
1734048120,2675.99,1734080220.0
1734049320,2685.6800000000003,1734051660.0
1734055020,2693.7400000000002,
1734055140,2693.11,
1734055260,2686.879999999999,1734055500.0
1734057840,2691.1600000000003,
1734058260,2681.8399999999992,1734075060.0
1734058860,2689.1499999999996,1734060660.0
1734058980,2685.250000000001,1734059340.0
1734059280,2684.2499999999995,1734071520.0
1734059460,2680.5300000000007,1734079740.0
1734059940,2688.4100000000003,1734060360.0
1734060060,2686.6,1734062520.0
1734060240,2689.24,1734060660.0
1734060360,2683.379999999999,1734074820.0
1734060660,2690.7700000000004,
1734062760,2685.9399999999996,1734063540.0
1734065580,2692.2,
1734065760,2686.1199999999994,1734066660.0
1734066360,2687.4299999999994,1734067920.0
1734066600,2686.0000000000005,1734066660.0
1734067560,2688.6599999999994,1734068520.0
1734067680,2688.0399999999995,1734068520.0
1734067800,2687.570000000001,1734068040.0
1734068160,2683.5899999999997,1734074820.0
1734068400,2687.5100000000007,1734068520.0
1734070380,2687.7099999999996,1734072240.0
1734070860,2685.4800000000005,1734071220.0
1734072480,2688.6699999999996,1734072660.0
1734074700,2682.5599999999995,1734074940.0
1734077820,2688.3000000000006,
1734078720,2679.1399999999994,1734080040.0
1734078900,2685.14,
1734079620,2681.320000000001,1734079680.0
1734086940,2670.470000000001,1734092580.0
1734087120,2667.6099999999997,1734087240.0
1734091560,2669.9700000000007,1734092340.0
1734095280,2666.4199999999996,1734095580.0
1734096360,2666.66,1734096360.0
1734101760,2663.9799999999996,1734108120.0
1734101880,2654.6300000000006,1734103740.0
1734104280,2669.129999999999,
1734104880,2666.8599999999997,
1734105540,2662.6200000000003,1734106080.0
1734107220,2656.5999999999995,1734337440.0
1734107400,2662.26,1734107940.0
1734107700,2660.25,1734338040.0
1734107820,2659.0800000000004,1734337800.0
1734108000,2666.7500000000014,
1734111960,2661.3700000000013,1734338160.0
1734118440,2656.36,1734337380.0
1734119040,2652.77,1734119160.0
1734125760,2652.48,1734312120.0
1734126060,2645.3599999999997,1734310260.0
1734126360,2652.8799999999997,1734312060.0
1734304380,2651.6600000000008,1734306660.0
1734304920,2652.3400000000006,1734312120.0
1734305520,2653.3999999999996,1734312120.0
1734306120,2651.21,1734306120.0
1734309360,2643.4300000000003,1734310560.0
1734311520,2653.86,1734312300.0
1734311640,2647.8600000000006,1734416640.0
1734312660,2660.6000000000004,1734338100.0
1734315060,2649.65,1734366540.0
1734315240,2651.35,1734317820.0
1734316560,2654.45,1734320100.0
1734317760,2648.329999999999,1734416580.0
1734318660,2655.1600000000003,1734320340.0
1734318780,2651.1100000000006,1734326220.0
1734318900,2653.34,1734319200.0
1734319980,2654.8799999999987,1734320280.0
1734321900,2655.7799999999993,1734337380.0
1734322200,2651.649999999999,1734325800.0
1734322560,2653.9500000000003,1734322800.0
1734323160,2652.7899999999995,1734323640.0
1734323760,2653.93,1734330540.0
1734324300,2651.4799999999996,1734325860.0
1734327600,2657.120000000001,1734337440.0
1734327720,2650.530000000001,1734366480.0
1734328500,2653.2299999999987,1734328920.0
1734328680,2651.3699999999994,1734362580.0
1734328800,2653.51,1734329040.0
1734332220,2658.1600000000003,1734337800.0
1734332700,2651.6499999999996,1734333120.0
1734333240,2647.75,1734416640.0
1734333720,2654.64,1734333780.0
1734334620,2654.31,1734335040.0
1734336420,2655.430000000001,1734336960.0
1734336600,2651.3200000000006,1734362580.0
1734336900,2657.3400000000006,1734337440.0
1734340740,2656.420000000001,1734340920.0
1734343500,2658.76,1734343500.0
1734343620,2656.72,1734360120.0
1734343860,2659.189999999999,1734344640.0
1734346860,2654.9199999999987,1734361080.0
1734347040,2660.12,1734347820.0
1734347280,2658.0499999999993,1734352680.0
1734347460,2662.7300000000005,1734348600.0
1734347760,2660.6300000000006,1734348000.0
1734351780,2657.38,1734358800.0
1734352020,2657.0500000000006,1734358920.0
1734352380,2658.6600000000008,1734352740.0
1734354480,2657.7599999999998,1734358740.0
1734354780,2665.4099999999994,
1734355260,2665.720000000001,
1734355560,2661.6600000000008,1734355680.0
1734355980,2656.6099999999997,1734360120.0
1734356100,2662.4799999999996,1734357180.0
1734356580,2665.4399999999996,
1734356700,2664.5200000000004,
1734356880,2654.5299999999993,1734361740.0
1734357180,2669.59,
1734357300,2664.99,
1734357480,2661.4599999999987,1734357660.0
1734359880,2657.2199999999993,1734359940.0
1734363300,2654.09,1734364260.0
1734364200,2654.7999999999997,1734364260.0
1734364500,2659.7599999999998,
1734364620,2654.3100000000004,1734364680.0
1734364800,2655.2999999999997,1734365580.0
1734366000,2653.2400000000002,1734366120.0
1734369420,2656.15,1734398040.0
1734371820,2646.2899999999995,1734424620.0
1734372120,2651.4000000000005,1734377820.0
1734373620,2652.6499999999996,1734373620.0
1734374040,2654.2100000000005,1734374100.0
1734377640,2650.1499999999996,1734396000.0
1734380640,2654.3500000000004,1734396960.0
1734380760,2646.809999999999,1734418080.0
1734382380,2654.1,1734396960.0
1734382860,2654.8200000000006,1734397140.0
1734382980,2651.2599999999993,1734384480.0
1734384000,2653.0499999999993,1734393660.0
1734384180,2648.7299999999996,1734416580.0
1734384840,2653.5399999999995,1734396840.0
1734385080,2650.2100000000005,1734396000.0
1734386040,2654.9199999999996,1734397320.0
1734390480,2650.9699999999993,1734393060.0
1734390840,2652.5299999999993,1734391440.0
1734391500,2649.580000000001,1734411900.0
1734391980,2651.3800000000006,1734393060.0
1734392400,2651.5600000000004,1734393060.0
1734393600,2651.6700000000005,1734393600.0
1734394500,2651.0900000000006,1734396000.0
1734395100,2653.3799999999997,1734396840.0
1734396120,2646.379999999999,1734424620.0
1734396600,2652.08,1734405180.0
1734396720,2655.100000000001,1734397320.0
1734402960,2654.9500000000003,1734403740.0
1734406440,2655.0899999999997,1734406800.0
1734406740,2656.539999999999,
1734406920,2654.35,1734407040.0
1734407160,2650.6599999999994,1734411480.0
1734408180,2658.239999999999,
1734408360,2651.0500000000006,1734411480.0
1734408660,2655.119999999999,1734420600.0
1734408840,2654.430000000001,1734409020.0
1734409320,2650.2099999999996,1734411720.0
1734413460,2658.17,
1734413880,2652.14,1734413880.0
1734414180,2658.1399999999994,
1734416280,2649.180000000001,1734416580.0
1734419460,2654.060000000001,1734420120.0
1734423000,2650.2399999999993,1734423540.0
1734430920,2644.0099999999993,1734436980.0
1734431400,2643.46,1734436980.0
1734432420,2636.3599999999997,1734433320.0
1734433020,2637.7299999999996,1734433260.0
1734436140,2641.6500000000015,1734436680.0
1734440040,2643.669999999999,1734440400.0
1734440580,2644.5400000000004,1734440700.0
1734441660,2638.29,1734443400.0
1734441840,2645.0499999999997,1734458040.0
1734442140,2642.1399999999994,1734442260.0
1734442740,2646.129999999999,1734458280.0
1734443040,2639.3299999999995,1734443400.0
1734443160,2644.649999999999,1734457800.0
1734443340,2637.0,1734443520.0
1734445980,2635.259999999999,1734534540.0
1734446580,2641.0699999999993,1734448200.0
1734448260,2645.4500000000003,1734458220.0
1734448980,2642.1199999999994,1734449460.0
1734451200,2638.3099999999995,1734451560.0
1734451380,2636.7,1734534180.0
1734453420,2640.9300000000003,1734454140.0
1734454080,2643.530000000001,1734457440.0
1734454800,2637.8500000000004,1734532500.0
1734455220,2645.2900000000013,1734458220.0
1734463020,2650.96,1734484680.0
1734463200,2643.4300000000003,1734468780.0
1734463800,2647.6200000000013,1734480480.0
1734464040,2646.3199999999997,1734464700.0
1734464640,2647.41,1734480420.0
1734465240,2644.8799999999997,1734466080.0
1734467460,2643.910000000001,1734468660.0
1734467760,2647.8300000000004,1734480540.0
1734468240,2642.95,1734468780.0
1734471720,2645.8399999999997,1734471900.0
1734478680,2646.1599999999994,1734479520.0
1734479580,2652.1199999999994,
1734484080,2652.0800000000004,
1734485400,2651.8500000000004,
1734486120,2649.2200000000007,1734486540.0
1734486300,2651.960000000001,
1734486720,2651.179999999999,1734487080.0
1734487680,2647.4900000000007,1734488820.0
1734488100,2651.5299999999997,
1734488280,2649.9700000000003,
1734488520,2645.3199999999993,1734492720.0
1734491820,2649.18,1734512280.0
1734492000,2642.02,1734527280.0
1734497820,2646.22,1734498960.0
1734502260,2644.98,1734502680.0
1734505260,2648.690000000001,1734511620.0
1734506340,2649.819999999999,
1734507060,2642.2899999999995,1734508860.0
1734510060,2650.9,
1734510360,2640.459999999999,1734531480.0
1734510660,2648.61,1734511620.0
1734514800,2647.2300000000005,1734515640.0
1734514980,2646.639999999999,1734515760.0
1734515580,2645.3499999999995,1734523260.0
1734516420,2647.050000000001,1734516420.0
1734517080,2647.16,1734521340.0
1734518400,2648.8300000000004,1734519060.0
1734519480,2650.2299999999996,
1734520200,2651.0200000000004,
1734521100,2648.7900000000004,
1734521280,2646.450000000001,1734522240.0
1734521700,2646.0700000000006,1734522780.0
1734524940,2645.8600000000006,1734525720.0
1734525120,2645.750000000001,1734525780.0
1734525420,2647.5699999999997,
1734525840,2644.45,1734526200.0
1734528240,2651.810000000001,
1734528540,2644.1,1734528900.0
1734530220,2650.7299999999996,
1734530520,2640.0799999999995,1734531480.0
1734531120,2636.13,1734534240.0
1734537300,2636.54,1734537300.0
1734537780,2632.73,1734548460.0
1734538260,2640.2,
1734539880,2636.6600000000008,1734540000.0
1734540060,2632.9700000000003,1734548460.0
1734542760,2639.6199999999994,1734542940.0
1734545160,2639.53,
1734545700,2636.4400000000005,1734547260.0
1734546420,2641.7200000000003,
1734546660,2638.180000000001,1734546660.0
1734547200,2633.57,1734548460.0
1734547500,2637.12,
1734547680,2634.9600000000005,1734548460.0
1734547800,2635.5000000000005,1734547860.0
1734557220,2593.68,1734568380.0
1734557400,2585.6599999999994,1734558840.0
1734563940,2596.230000000001,1734569940.0
1734566340,2584.0899999999997,
1734566760,2592.2399999999993,1734568200.0
1734566940,2587.24,
1734567180,2591.170000000001,1734567900.0
1734567780,2590.0999999999995,1734567780.0
1734567960,2597.49,1734570300.0
1734575460,2608.8199999999997,1734575640.0
1734577080,2620.8399999999997,1734593160.0
1734577380,2613.02,1734590220.0
1734577980,2613.37,1734590220.0
1734578160,2611.92,1734578220.0
1734578880,2604.0600000000004,1734588360.0
1734579660,2610.21,1734579720.0
1734580080,2607.7000000000007,1734582660.0
1734580380,2614.8599999999997,1734592560.0
1734580800,2613.5599999999995,1734590220.0
1734580980,2608.8300000000004,1734581340.0
1734582000,2604.6899999999987,1734588240.0
1734582300,2612.120000000001,1734590160.0
1734582600,2602.54,1734614040.0
1734584400,2612.309999999999,1734590280.0
1734584700,2612.5900000000006,1734590220.0
1734585000,2608.0899999999992,1734587760.0
1734585600,2611.8799999999987,1734590160.0
1734588000,2601.3600000000006,1734614400.0
1734589920,2610.34,1734590160.0
1734590040,2610.1499999999987,1734590040.0
1734595320,2620.94,1734598980.0
1734595860,2608.9400000000005,1734612180.0
1734596760,2619.28,1734598800.0
1734597120,2618.0900000000006,1734598380.0
1734597420,2613.639999999999,1734597900.0
1734598020,2620.5600000000004,1734598920.0
1734598560,2620.8199999999997,1734598980.0
1734602280,2621.99,1734605040.0
1734602640,2611.3700000000003,1734612060.0
1734603240,2624.3400000000006,1734605340.0
1734603540,2624.369999999999,1734605340.0
1734603660,2619.2499999999995,1734604380.0
1734604140,2624.7900000000004,1734605280.0
1734604860,2622.8599999999997,1734605400.0
1734606060,2618.0099999999993,1734607920.0
1734606300,2617.2299999999996,1734608400.0
1734607080,2622.5699999999993,1734707700.0
1734607380,2617.7899999999995,1734607920.0
1734607680,2617.66,1734607920.0
1734619320,2594.6499999999996,1734619440.0
1734625440,2595.87,1734626400.0
1734628500,2584.8300000000004,
1734628620,2590.76,1734656400.0
1734628920,2590.4299999999994,1734656400.0
1734629160,2586.9300000000003,
1734630240,2594.08,1734631800.0
1734630540,2593.75,1734631260.0
1734630660,2588.0200000000013,
1734631260,2594.59,1734631860.0
1734631380,2595.11,1734631920.0
1734632940,2590.48,1734656400.0
1734633360,2598.0500000000006,1734633720.0
1734636660,2596.1100000000006,1734641460.0
1734637260,2606.030000000001,1734678840.0
1734637980,2598.0599999999986,1734638160.0
1734639480,2602.19,1734659160.0
1734640080,2596.4900000000007,1734641460.0
1734640680,2601.6699999999996,1734658740.0
1734641520,2593.0,1734643380.0
1734650100,2596.21,1734656880.0
1734650520,2593.74,1734650820.0
1734654720,2595.6700000000005,1734656880.0
1734655620,2590.4699999999993,1734656400.0
1734656820,2597.1800000000003,1734657000.0
1734660840,2597.370000000001,1734661140.0
1734661140,2595.9899999999993,1734662160.0
1734664440,2596.1300000000006,1734664740.0
1734665760,2599.440000000001,1734667500.0
1734666060,2593.2599999999993,
1734666240,2597.899999999999,1734666900.0
1734666720,2592.5699999999997,
1734666840,2596.9200000000005,1734670080.0
1734669960,2597.7900000000004,1734670020.0
1734672900,2594.1599999999994,
1734673260,2605.740000000001,1734678180.0
1734680280,2600.4800000000005,1734693540.0
1734680400,2608.4000000000005,1734701700.0
1734681120,2607.980000000001,1734701520.0
1734681240,2603.060000000001,1734692580.0
1734681900,2602.6099999999997,1734694260.0
1734682320,2608.9,1734702180.0
1734683220,2609.120000000001,1734702180.0
1734683640,2612.1999999999994,1734702540.0
1734684540,2603.29,1734687360.0
1734684720,2609.370000000001,1734702180.0
1734684900,2609.6000000000004,1734702300.0
1734685200,2603.1900000000005,1734692580.0
1734685920,2601.5999999999995,1734693180.0
1734687000,2601.2200000000003,1734693360.0
1734688260,2603.729999999999,1734692460.0
1734688740,2606.900000000001,1734701460.0
1734688920,2601.78,1734693180.0
1734689040,2605.169999999999,1734689100.0
1734689340,2606.95,1734701460.0
1734689520,2602.610000000001,1734694260.0
1734689640,2604.7699999999995,1734691440.0
1734689940,2609.4,1734702180.0
1734690960,2602.6600000000008,1734694260.0
1734691440,2604.539999999999,1734691440.0
1734691620,2605.9399999999987,1734691680.0
1734692340,2603.0100000000007,1734692580.0
1734695700,2603.72,1734695700.0
1734698760,2601.0100000000007,1734701280.0
1734699060,2606.0100000000007,1734701460.0
1734699480,2605.2300000000005,1734701400.0
1734700080,2609.0299999999993,1734702180.0
1734701280,2597.679999999999,
1734701460,2619.9499999999994,1734707160.0
1734711420,2635.96,
1734711900,2621.310000000001,1734730020.0
1734714420,2630.919999999999,1734935700.0
1734715920,2621.0899999999992,1734729960.0
1734716520,2630.6400000000003,1734935640.0
1734717300,2625.0600000000013,1734717360.0
1734718920,2627.92,1734722400.0
1734719520,2622.6399999999994,1734727980.0
1734720420,2628.87,1734723780.0
1734721740,2630.1499999999996,1734935520.0
1734725340,2624.699999999999,1734726840.0
1734908880,2619.379999999999,1734914280.0
1734909300,2624.6199999999994,1734912180.0
1734911460,2620.2300000000005,1734914040.0
1734911580,2626.04,1734921900.0
1734913440,2621.029999999999,1734914100.0
1734917340,2622.120000000001,1734918480.0
1734917520,2619.24,1734917700.0
1734918540,2624.2599999999993,1734919920.0
1734918660,2619.769999999999,1734950940.0
1734919140,2626.3399999999997,1734921900.0
1734923040,2623.4999999999995,1734924300.0
1734924660,2620.22,1734950880.0
1734927180,2628.16,1734932040.0
1734930780,2623.4000000000015,1734949080.0
1734931020,2626.72,1734931320.0
1734934020,2623.0699999999993,1734949200.0
1734934680,2629.0499999999993,1734935400.0
1734938820,2629.7499999999995,1734940560.0
1734938940,2631.330000000001,1734939060.0
1734939540,2630.649999999999,1734940020.0
1734939720,2632.37,
1734939960,2634.0400000000004,
1734940200,2631.42,1734943080.0
1734940800,2627.650000000001,1734940980.0
1734943020,2635.68,
1734945060,2630.7899999999986,
1734945660,2627.609999999999,1734946740.0
1734947040,2626.1200000000003,1734947880.0
1734955980,2621.3999999999996,1735173360.0
1734957780,2613.9399999999987,1734966180.0
1734958080,2612.06,1734966360.0
1734959580,2617.2200000000003,1734959700.0
1734960000,2614.64,1734960300.0
1734960300,2612.720000000001,1734966900.0
1734960480,2616.7499999999995,1734960900.0
1734961140,2622.640000000001,1735174980.0
1734962880,2619.51,1734963000.0
1734964380,2619.3499999999995,1735007820.0
1734964500,2615.959999999999,1734965160.0
1734972120,2616.629999999999,1735001760.0
1734975120,2611.7000000000003,1734976080.0
1734979560,2609.670000000001,1734982980.0
1734979740,2613.8900000000012,1734994860.0
1734980040,2607.6399999999994,
1734980940,2614.6800000000003,1734996360.0
1734981060,2609.370000000001,1734986880.0
1734981240,2613.34,1734994920.0
1734981960,2610.1599999999994,1734982200.0
1734982440,2612.77,1734989580.0
1734982560,2609.01,
1734983040,2614.0200000000004,1734994860.0
1734983340,2606.539999999999,
1734983640,2614.52,1734994860.0
1734984060,2613.6599999999994,1734994860.0
1734984840,2611.840000000001,1734989220.0
1734985560,2611.610000000001,1734989160.0
1734987060,2606.590000000001,
1734989280,2615.3399999999997,1734996540.0
1734999540,2613.249999999999,1735000740.0
1735000320,2615.9499999999994,1735001760.0
1735000440,2613.799999999999,1735000740.0
1735000620,2614.069999999999,1735000620.0
1735001940,2620.020000000001,1735015800.0
1735005120,2615.179999999999,1735031880.0
1735005420,2618.0399999999995,1735005660.0
1735008840,2615.6500000000015,1735009260.0
1735011540,2618.310000000001,1735012800.0
1735011660,2618.4400000000005,1735012800.0
1735011840,2617.9699999999993,1735013220.0
1735011960,2616.7600000000007,1735011960.0
1735012440,2618.4300000000007,1735012800.0
1735018500,2617.5399999999995,1735020780.0
1735018980,2622.14,1735173720.0
1735019460,2618.5299999999997,1735019820.0
1735023180,2621.6500000000005,1735173420.0
1735026480,2621.460000000001,1735173420.0
1735026900,2616.4100000000003,1735031520.0
1735030200,2615.629999999999,1735031760.0
1735034820,2617.2400000000007,1735035360.0
1735038060,2614.4300000000007,1735038300.0
1735039440,2612.9999999999995,1735039680.0
1735041120,2615.58,1735041300.0
1735041720,2612.9900000000007,1735043940.0
1735042440,2618.180000000001,1735061040.0
1735043640,2613.1799999999994,1735043940.0
1735043940,2611.120000000001,1735051800.0
1735044060,2620.5,1735173300.0
1735044360,2612.040000000001,1735047120.0
1735044660,2613.18,1735044900.0
1735046460,2610.6400000000003,1735052100.0
1735047360,2607.709999999999,
1735048560,2615.3399999999992,1735050300.0
1735048740,2615.3900000000003,1735050300.0
1735049460,2615.129999999999,1735050300.0
1735051260,2616.7100000000005,1735057920.0
1735051560,2610.929999999999,1735051920.0
1735054200,2613.12,1735056720.0
1735054500,2610.460000000001,1735055100.0
1735054680,2613.830000000001,1735056960.0
1735054980,2609.08,
1735055280,2613.0899999999997,1735056720.0
1735055760,2611.36,1735055940.0
1735055940,2611.12,1735055940.0
1735056180,2615.7400000000007,1735057620.0
1735056480,2613.480000000001,1735056840.0
1735061820,2618.85,1735169160.0
1735062480,2616.1800000000003,1735062480.0
1735062600,2617.3399999999997,1735063260.0
1735062900,2617.69,1735168500.0
1735063500,2614.52,1735167960.0
1735065720,2615.4900000000007,1735065720.0
1735065840,2616.249999999999,1735065840.0
1735167720,2608.94,
1735168440,2619.359999999999,1735169100.0
1735172520,2620.5800000000004,1735173360.0
1735180020,2626.1000000000013,1735180020.0
1735180500,2626.36,1735180500.0
1735180620,2626.9100000000003,1735180620.0
1735180920,2625.2199999999993,1735189560.0
1735181820,2629.109999999999,1735211160.0
1735183440,2625.240000000001,1735189560.0
1735184040,2627.7199999999993,1735184280.0
1735184940,2625.979999999999,1735185120.0
1735186740,2626.8599999999997,1735186860.0
1735187460,2625.31,1735189560.0
1735188060,2629.73,1735218180.0
1735189980,2624.66,1735192920.0
1735190580,2627.3499999999995,1735191420.0
1735190760,2621.16,
1735192260,2629.6999999999994,1735218180.0
1735192680,2627.5699999999997,1735196820.0
1735192980,2621.460000000001,
1735193880,2624.649999999999,1735195800.0
1735194000,2627.799999999999,1735196820.0
1735194180,2625.31,1735194780.0
1735194780,2623.4,1735198140.0
1735195980,2625.6599999999994,1735196220.0
1735196880,2631.79,
1735197660,2621.2600000000007,
1735200180,2630.3499999999995,1735218660.0
1735200300,2625.1099999999997,1735215360.0
1735200480,2628.9799999999996,1735209960.0
1735203420,2626.6099999999988,1735203780.0
1735205100,2627.8100000000004,1735206540.0
1735205700,2628.899999999999,1735209480.0
1735206000,2628.180000000001,1735208160.0
1735206600,2630.41,
1735207200,2626.499999999999,1735207500.0
1735208040,2630.9600000000005,
1735209120,2628.3600000000006,1735209360.0
1735213020,2627.89,1735213320.0
1735217820,2622.9900000000007,1735220820.0
1735218360,2634.8599999999997,
1735219440,2628.800000000001,
1735220340,2623.459999999999,1735220760.0
