time,open,high,low,close,color,moving_average,color_moving_average
1733699940,2644.31,2644.31,2643.87,2643.87,,2636.900600000022,#26a69a
1733700000,2643.58,2643.58,2642.5,2643.07,#450C69,2637.1128000000217,#26a69a
1733700060,2642.05,2642.1,2642.05,2642.1,,2637.329800000022,#26a69a
1733700120,2642.05,2642.26,2642.05,2642.26,,2637.5478000000217,#26a69a
1733700180,2642.14,2642.31,2642.14,2642.31,,2637.763200000022,#26a69a
1733700240,2642.67,2642.67,2641.5,2642.39,#450C69,2637.956800000022,#26a69a
1733700300,2642.42,2642.42,2641.3,2641.3,,2638.1514000000225,#26a69a
1733700360,2642.82,2642.82,2641.74,2641.74,,2638.2616000000226,#26a69a
1733700420,2641.11,2641.11,2637.78,2637.78,,2638.3784000000223,#26a69a
1733700480,2638.82,2638.82,2637.6,2638.11,,2638.490600000022,#26a69a
1733700540,2636.76,2637.86,2636.76,2637.86,,2638.597400000022,#26a69a
1733700600,2636.81,2637.59,2636.81,2637.59,,2638.696800000022,#26a69a
1733700660,2638.58,2638.58,2637.62,2637.62,,2638.769200000022,#26a69a
1733700720,2637.06,2637.06,2635.9,2636.18,,2638.874400000022,#26a69a
1733700780,2636.78,2638.07,2636.78,2638.07,,2639.003600000022,#26a69a
1733700840,2637.27,2639.25,2637.27,2639.25,,2639.1120000000224,#26a69a
1733700900,2638.0,2638.21,2638.0,2638.21,,2639.2172000000223,#26a69a
1733700960,2637.98,2637.98,2637.82,2637.82,,2639.3114000000223,#26a69a
1733701020,2637.68,2637.68,2637.41,2637.41,,2639.404600000022,#26a69a
1733701080,2637.42,2637.42,2637.42,2637.42,#450C69,2639.518400000022,#26a69a
1733701140,2638.74,2638.74,2637.5,2638.46,#450C69,2639.6292000000226,#26a69a
1733701200,2638.83,2638.83,2638.31,2638.31,,2639.7156000000227,#26a69a
1733701260,2638.1,2638.1,2637.66,2637.66,,2639.809600000023,#26a69a
1733701320,2638.13,2638.24,2638.13,2638.24,,2639.9106000000234,#26a69a
1733701380,2638.23,2638.23,2638.23,2638.23,#450C69,2640.0124000000233,#26a69a
1733701440,2637.1,2638.3,2637.1,2638.23,,2640.088800000023,#26a69a
1733701500,2637.3,2637.3,2636.96,2636.96,,2640.183000000023,#26a69a
1733701560,2635.9,2637.16,2635.9,2636.88,,2640.276600000023,#26a69a
1733701620,2637.24,2637.26,2637.24,2637.26,,2640.372200000023,#26a69a
1733701680,2637.23,2637.57,2637.23,2637.57,,2640.4820000000227,#26a69a
1733701740,2636.6,2637.63,2636.6,2637.63,,2640.6000000000226,#26a69a
1733701800,2637.99,2638.04,2637.99,2638.04,,2640.5004000000226,#ef5350
1733701860,2638.16,2638.16,2637.82,2637.82,,2640.452600000023,#ef5350
1733701920,2637.96,2638.53,2637.96,2638.53,,2640.3244000000227,#ef5350
1733701980,2638.2,2638.2,2637.25,2637.25,,2640.2154000000232,#ef5350
1733702040,2637.43,2637.56,2637.43,2637.56,,2640.1024000000234,#ef5350
1733702100,2637.75,2637.75,2636.6,2637.75,#450C69,2639.9068000000234,#ef5350
1733702160,2637.76,2637.76,2637.57,2637.57,,2639.7098000000233,#ef5350
1733702220,2637.69,2637.82,2637.69,2637.82,,2639.609800000023,#ef5350
1733702280,2638.37,2638.48,2638.37,2638.48,,2639.533600000023,#ef5350
1733702340,2638.63,2639.2,2638.63,2639.2,,2639.379200000023,#ef5350
1733702400,2638.53,2639.86,2636.53,2636.53,,2639.2358000000227,#ef5350
1733702460,2635.76,2636.93,2635.76,2636.93,,2639.035600000023,#ef5350
1733702520,2635.36,2635.36,2635.24,2635.24,,2638.8722000000225,#ef5350
1733702580,2635.71,2635.71,2635.36,2635.63,#450C69,2638.714000000022,#ef5350
1733702640,2635.99,2635.99,2635.6,2635.6,,2638.5892000000226,#ef5350
1733702700,2634.87,2635.99,2634.84,2634.84,#450C69,2638.4590000000226,#ef5350
1733702760,2634.01,2634.84,2634.01,2634.84,,2638.3366000000224,#ef5350
1733702820,2635.64,2636.11,2635.64,2636.11,,2638.1924000000226,#ef5350
1733702880,2635.62,2636.09,2635.13,2636.09,#450C69,2638.039600000023,#ef5350
1733702940,2635.67,2636.23,2635.67,2636.23,,2637.9006000000227,#ef5350
1733703000,2635.96,2636.12,2635.67,2636.12,#450C69,2637.7810000000227,#ef5350
1733703060,2636.74,2636.74,2636.12,2636.12,,2637.6622000000225,#ef5350
1733703120,2635.77,2636.32,2635.77,2636.32,,2637.5508000000223,#ef5350
1733703180,2636.7,2636.74,2635.75,2636.74,#450C69,2637.4240000000223,#ef5350
1733703240,2635.83,2636.05,2635.83,2636.05,,2637.3142000000225,#ef5350
1733703300,2636.23,2636.36,2635.81,2635.81,,2637.203800000022,#ef5350
1733703360,2635.28,2636.22,2635.28,2636.22,,2637.150400000022,#ef5350
1733703420,2635.12,2635.12,2633.9,2635.11,#450C69,2637.104200000022,#ef5350
1733703480,2635.56,2635.8,2635.12,2635.8,#450C69,2637.045600000022,#ef5350
1733703540,2635.26,2635.26,2634.1,2634.93,#450C69,2636.994200000022,#ef5350
1733703600,2635.02,2635.26,2635.02,2635.02,#450C69,2636.942200000022,#ef5350
1733703660,2635.12,2635.52,2635.02,2635.02,#450C69,2636.927400000022,#ef5350
1733703720,2635.29,2635.44,2635.29,2635.44,,2636.865600000022,#ef5350
1733703780,2635.16,2635.16,2634.98,2634.98,,2636.7778000000217,#ef5350
1733703840,2635.15,2635.15,2634.0,2634.86,#450C69,2636.6900000000214,#ef5350
1733703900,2633.84,2635.15,2632.6,2633.82,#450C69,2636.6178000000214,#ef5350
1733703960,2634.12,2634.21,2633.52,2634.21,#450C69,2636.5230000000215,#ef5350
1733704020,2633.4,2633.4,2632.3,2632.67,,2636.4256000000214,#ef5350
1733704080,2632.84,2632.84,2632.55,2632.55,,2636.2920000000217,#ef5350
1733704140,2632.43,2632.43,2631.78,2631.78,,2636.108600000022,#ef5350
1733704200,2630.91,2632.43,2629.14,2629.14,,2635.983600000022,#ef5350
1733704260,2629.99,2631.41,2629.99,2631.41,,2635.8126000000216,#ef5350
1733704320,2630.51,2630.51,2629.69,2629.69,,2635.644600000022,#ef5350
1733704380,2629.2,2630.51,2629.2,2629.83,#450C69,2635.4682000000216,#ef5350
1733704440,2628.92,2629.41,2628.92,2629.41,,2635.285400000021,#ef5350
1733704500,2628.09,2629.32,2627.82,2627.82,#450C69,2635.105000000021,#ef5350
1733704560,2627.72,2628.11,2627.72,2627.86,#450C69,2634.956200000021,#ef5350
1733704620,2628.92,2629.82,2628.92,2629.82,,2634.7962000000207,#ef5350
1733704680,2629.41,2629.57,2629.03,2629.57,#450C69,2634.621200000021,#ef5350
1733704740,2629.3,2629.3,2628.88,2628.88,,2634.427400000021,#ef5350
1733704800,2628.15,2629.3,2628.15,2628.35,#450C69,2634.2380000000207,#ef5350
1733704860,2628.17,2629.15,2628.17,2628.35,#450C69,2634.042200000021,#ef5350
1733704920,2629.16,2629.16,2628.74,2628.74,,2633.8722000000207,#ef5350
1733704980,2628.82,2628.82,2628.26,2628.75,#450C69,2633.6940000000204,#ef5350
1733705040,2628.71,2628.71,2628.65,2628.65,,2633.5136000000207,#ef5350
1733705100,2628.37,2628.73,2627.2,2628.73,#450C69,2633.329800000021,#ef5350
1733705160,2628.33,2628.38,2628.17,2628.38,#450C69,2633.1610000000205,#ef5350
1733705220,2628.52,2629.38,2628.52,2629.38,,2632.979400000021,#ef5350
1733705280,2628.77,2629.4,2628.47,2629.4,,2632.781400000021,#ef5350
1733705340,2629.55,2629.55,2628.4,2629.3,#450C69,2632.6542000000213,#ef5350
1733705400,2629.56,2630.17,2628.5,2630.17,#450C69,2632.5070000000214,#ef5350
1733705460,2630.61,2630.61,2629.57,2629.57,,2632.3988000000218,#ef5350
1733705520,2629.83,2629.83,2629.83,2629.83,#450C69,2632.2748000000215,#ef5350
1733705580,2629.31,2629.83,2629.31,2629.43,#450C69,2632.1504000000214,#ef5350
1733705640,2629.3,2629.38,2629.3,2629.38,,2632.0430000000215,#ef5350
1733705700,2629.79,2629.79,2629.3,2629.47,,2631.9356000000216,#ef5350
1733705760,2628.54,2629.47,2628.54,2629.47,,2631.7940000000217,#ef5350
1733705820,2628.7,2629.03,2628.7,2629.03,,2631.6638000000216,#ef5350
1733705880,2629.53,2629.58,2628.96,2629.58,#450C69,2631.5566000000217,#ef5350
1733705940,2630.39,2630.87,2630.39,2630.87,,2631.4838000000223,#ef5350
1733706000,2631.7,2632.48,2630.02,2632.48,#450C69,2631.433800000022,#ef5350
1733706060,2633.36,2633.62,2633.36,2633.62,,2631.385600000022,#ef5350
1733706120,2634.03,2634.03,2633.91,2633.91,,2631.3290000000216,#ef5350
1733706180,2633.83,2634.83,2633.83,2633.91,#450C69,2631.3090000000216,#ef5350
1733706240,2635.38,2635.38,2635.05,2635.05,,2631.267400000022,#ef5350
1733706300,2634.95,2634.95,2633.73,2633.73,,2631.218200000022,#ef5350
1733706360,2634.19,2634.57,2633.76,2633.76,,2631.214200000022,#ef5350
1733706420,2635.02,2635.02,2634.91,2634.91,,2631.1964000000216,#ef5350
1733706480,2635.46,2636.91,2634.91,2634.91,#450C69,2631.2448000000218,#26a69a
1733706540,2636.1,2637.35,2636.1,2637.35,,2631.3176000000217,#26a69a
1733706600,2637.96,2638.66,2635.79,2638.66,#450C69,2631.4314000000218,#26a69a
1733706660,2639.49,2640.71,2639.49,2640.71,,2631.5566000000217,#26a69a
1733706720,2641.64,2641.7,2641.64,2641.7,,2631.6802000000216,#26a69a
1733706780,2643.13,2643.13,2641.16,2641.16,,2631.8394000000217,#26a69a
1733706840,2642.18,2642.82,2642.18,2642.82,,2632.025200000021,#26a69a
1733706900,2643.33,2643.33,2642.18,2643.11,#450C69,2632.203200000021,#26a69a
1733706960,2643.0,2643.11,2642.85,2643.11,#450C69,2632.4212000000207,#26a69a
1733707020,2643.12,2643.57,2643.12,2643.57,,2632.632800000021,#26a69a
1733707080,2643.78,2643.78,2642.6,2643.13,,2632.9156000000207,#26a69a
1733707140,2643.96,2645.92,2642.8,2645.92,,2633.285200000021,#26a69a
1733707200,2648.17,2648.17,2643.68,2647.62,#450C69,2633.6272000000213,#26a69a
1733707260,2648.41,2648.51,2648.41,2648.51,,2633.9896000000213,#26a69a
1733707320,2647.58,2647.81,2647.58,2647.81,,2634.3492000000215,#26a69a
1733707380,2647.61,2647.81,2646.05,2647.81,#450C69,2634.709200000021,#26a69a
1733707440,2646.8,2647.41,2646.8,2647.41,,2635.124000000021,#26a69a
1733707500,2648.53,2648.56,2646.8,2648.56,#450C69,2635.5518000000216,#26a69a
1733707560,2648.32,2649.25,2648.32,2649.25,,2635.9506000000215,#26a69a
1733707620,2647.9,2649.76,2647.9,2649.76,,2636.325800000021,#26a69a
1733707680,2649.87,2649.87,2648.33,2648.33,,2636.732000000021,#26a69a
1733707740,2648.96,2649.19,2648.96,2649.19,,2637.133600000021,#26a69a
1733707800,2649.28,2649.28,2648.43,2648.43,,2637.5116000000207,#26a69a
1733707860,2647.98,2647.98,2647.25,2647.25,,2637.869200000021,#26a69a
1733707920,2647.93,2647.93,2646.62,2646.62,,2638.2404000000206,#26a69a
1733707980,2647.6,2647.6,2647.31,2647.31,,2638.617600000021,#26a69a
1733708040,2648.11,2648.11,2647.51,2647.51,,2638.9918000000207,#26a69a
1733708100,2647.25,2647.75,2647.25,2647.44,#450C69,2639.377600000021,#26a69a
1733708160,2648.36,2648.36,2647.67,2647.67,,2639.751800000021,#26a69a
1733708220,2647.44,2648.43,2647.2,2648.09,,2640.1256000000208,#26a69a
1733708280,2648.75,2648.86,2648.09,2648.09,,2640.495000000021,#26a69a
1733708340,2648.65,2648.65,2647.77,2647.77,,2640.8084000000213,#26a69a
1733708400,2646.53,2648.65,2645.84,2645.84,#450C69,2641.129200000021,#26a69a
1733708460,2645.43,2645.61,2645.43,2645.61,,2641.468800000021,#26a69a
1733708520,2646.46,2646.81,2646.46,2646.81,,2641.796800000021,#26a69a
1733708580,2646.52,2646.52,2645.83,2645.83,,2642.1134000000206,#26a69a
1733708640,2645.19,2645.21,2645.19,2645.21,,2642.4414000000206,#26a69a
1733708700,2646.01,2646.01,2644.97,2645.87,#450C69,2642.739600000021,#26a69a
1733708760,2645.54,2645.54,2644.38,2644.38,,2643.065400000021,#26a69a
1733708820,2645.87,2645.87,2645.01,2645.32,,2643.3802000000205,#26a69a
1733708880,2644.51,2645.32,2644.51,2645.32,,2643.668600000021,#26a69a
1733708940,2645.02,2645.29,2645.02,2645.29,,2643.920200000021,#26a69a
1733709000,2645.28,2645.28,2645.02,2645.06,,2644.1508000000213,#26a69a
1733709060,2645.36,2645.36,2645.15,2645.15,,2644.3928000000215,#26a69a
1733709120,2645.06,2646.01,2645.06,2646.01,,2644.630200000021,#26a69a
1733709180,2645.56,2645.78,2645.42,2645.78,,2644.8284000000212,#26a69a
1733709240,2645.4,2645.4,2644.96,2644.96,,2645.049600000021,#26a69a
1733709300,2645.14,2645.4,2644.79,2644.79,,2645.2774000000213,#26a69a
1733709360,2645.19,2645.19,2645.15,2645.15,,2645.5138000000215,#26a69a
1733709420,2645.13,2646.73,2645.13,2646.73,,2645.7324000000212,#26a69a
1733709480,2646.96,2646.96,2645.84,2645.84,,2645.9224000000213,#26a69a
1733709540,2646.78,2646.85,2646.78,2646.85,,2646.0784000000212,#26a69a
1733709600,2646.34,2646.78,2646.34,2646.46,#450C69,2646.196200000021,#26a69a
1733709660,2645.8,2646.6,2645.8,2646.6,,2646.3124000000207,#26a69a
1733709720,2646.08,2647.82,2646.08,2647.51,,2646.439400000021,#26a69a
1733709780,2647.46,2647.51,2647.46,2647.51,,2646.5246000000207,#26a69a
1733709840,2647.59,2647.59,2647.08,2647.08,,2646.6052000000204,#26a69a
1733709900,2646.28,2647.59,2646.28,2647.14,,2646.6882000000205,#26a69a
1733709960,2646.65,2647.26,2646.65,2647.26,,2646.76240000002,#26a69a
1733710020,2647.45,2647.45,2646.68,2647.28,#450C69,2646.84540000002,#26a69a
1733710080,2647.05,2647.28,2646.17,2647.28,#450C69,2646.8538000000203,#26a69a
1733710140,2645.77,2646.34,2645.77,2646.34,,2646.8434000000207,#ef5350
1733710200,2646.59,2647.1,2645.77,2647.1,#450C69,2646.8226000000204,#ef5350
1733710260,2648.14,2648.14,2647.47,2647.47,,2646.8082000000204,#ef5350
1733710320,2646.7,2647.09,2646.7,2647.09,,2646.7938000000204,#ef5350
1733710380,2647.18,2647.18,2646.95,2647.09,#450C69,2646.7742000000203,#ef5350
1733710440,2646.36,2646.43,2646.36,2646.43,,2646.72240000002,#ef5350
1733710500,2646.22,2646.61,2645.97,2645.97,#450C69,2646.65340000002,#ef5350
1733710560,2646.09,2646.09,2645.8,2645.8,,2646.55560000002,#ef5350
1733710620,2645.3,2646.09,2644.87,2644.87,#450C69,2646.4920000000207,#ef5350
1733710680,2644.7,2645.15,2644.7,2645.15,,2646.4132000000204,#ef5350
1733710740,2644.83,2645.25,2644.83,2645.25,,2646.3518000000204,#ef5350
1733710800,2644.94,2645.36,2644.94,2645.36,,2646.3102000000204,#ef5350
1733710860,2645.65,2645.65,2644.4,2645.17,#450C69,2646.3008000000204,#ef5350
1733710920,2645.69,2646.15,2645.65,2646.15,,2646.2934000000205,#ef5350
1733710980,2646.72,2646.94,2646.72,2646.94,,2646.2798000000207,#ef5350
1733711040,2646.99,2646.99,2646.83,2646.83,,2646.256000000021,#ef5350
1733711100,2646.65,2646.99,2646.25,2646.25,,2646.249400000021,#ef5350
1733711160,2646.55,2647.34,2646.55,2647.34,,2646.220200000021,#ef5350
1733711220,2647.01,2647.01,2646.55,2646.63,,2646.191000000021,#ef5350
1733711280,2646.46,2646.77,2646.46,2646.63,,2646.1848000000214,#ef5350
1733711340,2647.39,2647.46,2647.39,2647.46,,2646.2154000000214,#26a69a
1733711400,2647.38,2647.38,2646.49,2647.37,#450C69,2646.2694000000215,#26a69a
1733711460,2647.94,2648.31,2646.7,2648.31,#450C69,2646.2900000000213,#26a69a
1733711520,2648.4,2648.4,2647.84,2647.84,,2646.3412000000217,#26a69a
1733711580,2648.09,2648.39,2647.61,2648.39,#450C69,2646.3748000000214,#26a69a
1733711640,2647.36,2647.36,2646.89,2646.89,,2646.388400000021,#26a69a
1733711700,2645.87,2647.36,2645.87,2646.55,#450C69,2646.4260000000213,#26a69a
1733711760,2646.39,2646.39,2646.26,2646.26,,2646.4190000000212,#ef5350
1733711820,2645.42,2646.39,2644.97,2644.97,#450C69,2646.4212000000207,#26a69a
1733711880,2644.6,2645.43,2644.6,2645.43,,2646.3974000000208,#ef5350
1733711940,2644.39,2644.39,2644.1,2644.1,,2646.364400000021,#ef5350
1733712000,2643.55,2644.39,2643.41,2643.41,#450C69,2646.285800000021,#ef5350
1733712060,2642.33,2642.33,2641.22,2641.22,,2646.202600000021,#ef5350
1733712120,2641.27,2642.95,2641.27,2641.85,#450C69,2646.129200000021,#ef5350
1733712180,2641.98,2642.11,2641.98,2642.11,,2646.0788000000202,#ef5350
1733712240,2642.52,2642.52,2642.44,2642.44,,2646.0400000000204,#ef5350
1733712300,2642.74,2642.85,2642.47,2642.85,#450C69,2646.0010000000207,#ef5350
1733712360,2643.66,2643.66,2643.2,2643.2,,2645.9390000000208,#ef5350
1733712420,2643.8,2643.8,2643.15,2643.63,#450C69,2645.8868000000207,#ef5350
1733712480,2643.65,2643.65,2643.23,2643.23,,2645.8240000000205,#ef5350
1733712540,2643.56,2643.71,2643.56,2643.71,,2645.7852000000207,#ef5350
1733712600,2644.17,2644.52,2643.56,2644.52,#450C69,2645.7436000000203,#ef5350
1733712660,2644.52,2644.52,2644.52,2644.52,#450C69,2645.6688000000204,#ef5350
1733712720,2643.91,2644.11,2643.77,2643.77,#450C69,2645.5940000000205,#ef5350
1733712780,2643.62,2643.77,2643.2,2643.77,#450C69,2645.533000000021,#ef5350
1733712840,2643.48,2644.03,2643.48,2644.03,,2645.4746000000205,#ef5350
1733712900,2643.81,2644.22,2642.7,2644.22,#450C69,2645.418600000021,#ef5350
1733712960,2644.4,2644.46,2644.4,2644.46,,2645.3630000000207,#ef5350
1733713020,2644.07,2644.5,2644.07,2644.5,,2645.307400000021,#ef5350
1733713080,2645.3,2645.59,2644.5,2644.5,,2645.2978000000207,#ef5350
1733713140,2645.93,2645.93,2645.86,2645.86,,2645.2744000000203,#ef5350
1733713200,2646.08,2646.08,2645.68,2645.93,#450C69,2645.2446000000205,#ef5350
1733713260,2646.21,2646.21,2645.98,2645.98,,2645.2116000000206,#ef5350
1733713320,2646.09,2646.11,2645.44,2645.44,,2645.1914000000206,#ef5350
1733713380,2645.59,2646.09,2645.59,2646.08,,2645.1548000000207,#ef5350
1733713440,2645.58,2645.58,2644.6,2644.6,,2645.1402000000207,#ef5350
1733713500,2644.8,2645.24,2644.61,2645.24,,2645.1138000000205,#ef5350
1733713560,2644.4,2644.48,2644.4,2644.48,,2645.0782000000204,#ef5350
1733713620,2643.77,2644.4,2643.09,2643.09,,2645.034800000021,#ef5350
1733713680,2643.38,2643.38,2642.98,2642.98,,2644.9646000000207,#ef5350
1733713740,2643.83,2643.83,2641.74,2641.74,,2644.89620000002,#ef5350
1733713800,2642.48,2642.48,2641.94,2641.94,,2644.8294000000205,#ef5350
1733713860,2641.87,2641.87,2641.83,2641.83,,2644.7418000000202,#ef5350
1733713920,2642.51,2642.51,2641.77,2641.77,,2644.6400000000203,#ef5350
1733713980,2641.78,2641.85,2641.78,2641.85,,2644.5480000000202,#ef5350
1733714040,2641.66,2642.46,2641.66,2642.23,,2644.4676000000204,#ef5350
1733714100,2643.0,2643.0,2642.23,2642.23,,2644.4174000000203,#ef5350
1733714160,2644.07,2644.83,2644.07,2644.83,,2644.3868000000202,#ef5350
1733714220,2645.09,2645.1,2643.21,2645.1,#450C69,2644.3468000000203,#ef5350
1733714280,2644.69,2644.69,2644.63,2644.63,,2644.29760000002,#ef5350
1733714340,2644.79,2645.0,2644.79,2645.0,,2644.23460000002,#ef5350
1733714400,2644.76,2644.76,2644.22,2644.22,,2644.1542000000204,#ef5350
1733714460,2644.84,2644.84,2644.29,2644.29,,2644.03720000002,#ef5350
1733714520,2643.96,2643.96,2641.99,2641.99,,2643.9154000000203,#ef5350
1733714580,2642.21,2642.3,2642.21,2642.3,,2643.82580000002,#ef5350
1733714640,2643.95,2643.95,2642.18,2642.41,,2643.7430000000195,#ef5350
1733714700,2642.29,2642.41,2641.86,2642.41,#450C69,2643.63520000002,#ef5350
1733714760,2641.68,2641.68,2640.87,2640.87,,2643.5662000000198,#ef5350
1733714820,2640.52,2641.68,2640.52,2641.52,,2643.49320000002,#ef5350
1733714880,2641.69,2641.78,2641.69,2641.78,,2643.44440000002,#ef5350
1733714940,2641.46,2641.66,2641.46,2641.66,,2643.40940000002,#ef5350
1733715000,2641.78,2643.14,2641.66,2641.66,#450C69,2643.43740000002,#26a69a
1733715060,2642.79,2642.79,2641.6,2642.62,#450C69,2643.4496000000195,#26a69a
1733715120,2642.65,2642.65,2641.95,2642.46,#450C69,2643.4578000000197,#26a69a
1733715180,2642.62,2642.62,2642.52,2642.52,,2643.4614000000192,#26a69a
1733715240,2642.46,2642.62,2642.46,2642.62,,2643.456800000019,#ef5350
1733715300,2642.23,2642.64,2642.23,2642.62,,2643.4432000000193,#ef5350
1733715360,2642.81,2642.81,2642.52,2642.52,,2643.4170000000195,#ef5350
1733715420,2642.57,2642.81,2642.32,2642.32,,2643.39920000002,#ef5350
1733715480,2642.34,2642.34,2642.34,2642.34,#450C69,2643.3728000000197,#ef5350
1733715540,2642.32,2642.47,2642.32,2642.39,#450C69,2643.3302000000194,#ef5350
1733715600,2642.28,2642.39,2641.1,2642.39,#450C69,2643.2834000000194,#ef5350
1733715660,2642.2,2642.2,2642.18,2642.18,,2643.2572000000196,#ef5350
1733715720,2642.73,2642.73,2642.2,2642.46,,2643.242600000019,#ef5350
1733715780,2642.35,2643.04,2642.35,2643.04,,2643.2240000000193,#ef5350
1733715840,2642.46,2643.1,2642.46,2643.1,,2643.1946000000194,#ef5350
1733715900,2643.0,2643.0,2642.52,2642.75,,2643.1484000000196,#ef5350
1733715960,2642.23,2642.23,2642.15,2642.15,,2643.1076000000194,#ef5350
1733716020,2642.53,2642.53,2642.23,2642.46,#450C69,2643.0610000000197,#ef5350
1733716080,2642.37,2642.37,2642.17,2642.17,,2642.99120000002,#ef5350
1733716140,2642.24,2642.37,2642.24,2642.37,,2642.9200000000196,#ef5350
1733716200,2642.14,2642.37,2641.61,2642.37,#450C69,2642.8294000000196,#ef5350
1733716260,2641.43,2641.45,2641.43,2641.45,,2642.74500000002,#ef5350
1733716320,2641.58,2641.58,2641.22,2641.22,,2642.6498000000197,#ef5350
1733716380,2641.39,2641.39,2641.32,2641.32,,2642.5764000000195,#ef5350
1733716440,2641.26,2641.61,2640.93,2640.93,#450C69,2642.503600000019,#ef5350
1733716500,2640.26,2641.6,2639.72,2641.6,,2642.421000000019,#ef5350
1733716560,2640.45,2640.45,2640.35,2640.35,,2642.352200000019,#ef5350
1733716620,2640.17,2640.45,2639.65,2639.65,,2642.2570000000187,#ef5350
1733716680,2639.2,2639.2,2638.22,2638.22,,2642.1926000000185,#ef5350
1733716740,2638.92,2638.92,2638.52,2638.52,,2642.1242000000184,#ef5350
1733716800,2638.72,2638.72,2638.48,2638.52,,2642.0542000000187,#ef5350
1733716860,2639.13,2639.13,2638.33,2638.33,,2641.9836000000187,#ef5350
1733716920,2638.7,2638.8,2638.24,2638.24,,2641.8874000000187,#ef5350
1733716980,2637.04,2637.04,2637.04,2637.04,#450C69,2641.794400000019,#ef5350
1733717040,2636.9,2638.24,2636.9,2637.58,,2641.7014000000186,#ef5350
1733717100,2638.23,2638.23,2637.58,2637.58,,2641.566000000019,#ef5350
1733717160,2638.19,2638.19,2638.06,2638.06,,2641.4312000000186,#ef5350
1733717220,2638.7,2638.7,2638.19,2638.36,,2641.2886000000185,#ef5350
1733717280,2638.38,2638.38,2637.5,2637.5,,2641.1362000000186,#ef5350
1733717340,2637.18,2638.38,2637.18,2637.38,#450C69,2640.999400000019,#ef5350
1733717400,2637.3,2638.1,2637.3,2637.38,#450C69,2640.879800000019,#ef5350
1733717460,2638.55,2638.55,2638.31,2638.31,,2640.803000000019,#ef5350
1733717520,2638.05,2638.15,2637.35,2638.15,#450C69,2640.719200000019,#ef5350
1733717580,2637.95,2638.11,2637.95,2638.11,,2640.637800000019,#ef5350
1733717640,2638.01,2638.34,2637.95,2638.34,,2640.5562000000186,#ef5350
1733717700,2638.3,2638.33,2637.99,2638.33,#450C69,2640.5088000000187,#ef5350
1733717760,2638.44,2638.5,2638.44,2638.5,,2640.4488000000188,#ef5350
1733717820,2638.69,2638.69,2638.31,2638.52,#450C69,2640.3848000000185,#ef5350
1733717880,2638.45,2638.58,2638.45,2638.58,,2640.3206000000187,#ef5350
1733717940,2638.41,2638.45,2638.41,2638.45,,2640.256400000019,#ef5350
1733718000,2637.9,2638.45,2637.9,2638.45,,2640.1556000000187,#ef5350
1733718060,2637.54,2637.58,2637.54,2637.58,,2640.0480000000184,#ef5350
1733718120,2637.41,2637.71,2637.08,2637.08,,2639.9498000000185,#ef5350
1733718180,2637.04,2637.61,2637.04,2637.61,,2639.8310000000183,#ef5350
1733718240,2637.04,2637.04,2636.68,2636.68,,2639.7192000000186,#ef5350
1733718300,2636.76,2637.08,2636.76,2637.03,,2639.624400000019,#ef5350
1733718360,2637.06,2637.78,2637.06,2637.78,,2639.5210000000184,#ef5350
1733718420,2637.58,2637.58,2636.79,2637.15,,2639.4062000000185,#ef5350
1733718480,2637.25,2637.25,2636.2,2636.6,,2639.2834000000184,#ef5350
1733718540,2636.64,2637.25,2636.25,2636.25,#450C69,2639.156400000018,#ef5350
1733718600,2636.19,2636.19,2636.04,2636.04,,2639.0562000000186,#ef5350
1733718660,2637.16,2637.17,2637.16,2637.17,,2638.964000000018,#ef5350
1733718720,2637.74,2637.85,2636.4,2637.85,#450C69,2638.8708000000183,#ef5350
1733718780,2638.08,2638.38,2638.08,2638.38,,2638.7564000000184,#ef5350
1733718840,2638.07,2638.08,2637.38,2637.38,,2638.651800000018,#ef5350
1733718900,2637.53,2637.53,2637.52,2637.52,,2638.5396000000183,#ef5350
1733718960,2637.35,2637.35,2636.54,2636.54,,2638.400600000018,#ef5350
1733719020,2636.06,2637.35,2635.51,2635.51,#450C69,2638.270600000018,#ef5350
1733719080,2635.58,2635.67,2635.58,2635.67,,2638.1272000000185,#ef5350
1733719140,2635.44,2635.58,2635.2,2635.2,,2637.9838000000186,#ef5350
1733719200,2635.31,2635.46,2635.2,2635.2,#450C69,2637.8658000000187,#ef5350
1733719260,2636.13,2636.13,2635.55,2635.55,,2637.7444000000187,#ef5350
1733719320,2635.37,2635.76,2635.15,2635.15,#450C69,2637.622000000019,#ef5350
1733719380,2635.31,2635.31,2635.2,2635.2,,2637.5100000000184,#ef5350
1733719440,2635.1,2635.33,2635.1,2635.33,,2637.384600000018,#ef5350
1733719500,2635.13,2635.33,2635.13,2635.33,,2637.291200000018,#ef5350
1733719560,2634.72,2635.68,2634.72,2635.68,,2637.215600000018,#ef5350
1733719620,2635.71,2635.87,2634.9,2635.87,#450C69,2637.167800000018,#ef5350
1733719680,2635.81,2635.83,2635.81,2635.83,,2637.101800000017,#ef5350
1733719740,2635.44,2635.81,2634.3,2635.22,#450C69,2637.035800000017,#ef5350
1733719800,2635.14,2636.32,2635.14,2635.22,#450C69,2637.0048000000174,#ef5350
1733719860,2636.75,2636.78,2636.75,2636.78,,2636.958200000017,#ef5350
1733719920,2636.3,2636.3,2635.19,2635.91,#450C69,2636.9444000000167,#ef5350
